【海外新闻】,#genre#
甜心萝莉莲莲猪,http://mmitv.top/pltv/yy.php?id=1353396293
可盐可甜的江苏小姐姐,http://mmitv.top/pltv/yy.php?id=1458129556
脱口秀达人昊宇,http://mmitv.top/pltv/yy.php?id=1460988667
距离你0.01km,http://mmitv.top/pltv/yy.php?id=1355348499
热舞小樱桃到期主播,http://mmitv.top/pltv/yy.php?id=1349959196
柔媚聆静等你,http://mmitv.top/pltv/yy.php?id=1353500786
温婉萌妹刘丫丫,http://mmitv.top/pltv/yy.php?id=1451607333
性感迷人妩媚娘,http://mmitv.top/pltv/yy.php?id=21168979
距离你1公里,http://mmitv.top/pltv/yy.php?id=1382753204
云亿-小旋遇见你很高兴,http://mmitv.top/pltv/yy.php?id=1355430545
性感御姐思雨在线撩人,http://mmitv.top/pltv/yy.php?id=1353255143
性感美腿念念,http://mmitv.top/pltv/yy.php?id=1354868980
开始混日子来呀,http://mmitv.top/pltv/yy.php?id=75240499
美颜开大了，你敢看吗,http://mmitv.top/pltv/yy.php?id=1350731752
甜美可爱艺晨,http://mmitv.top/pltv/yy.php?id=21514502
纯美乐儿入你心,http://mmitv.top/pltv/yy.php?id=83517742
过任务,http://mmitv.top/pltv/yy.php?id=1354865267
四川小雅人傻好骗会跳舞,http://mmitv.top/pltv/yy.php?id=1382754951
性感美腿女王,http://mmitv.top/pltv/yy.php?id=1354693449
猪猪可难哭了,http://mmitv.top/pltv/yy.php?id=1354489616
撩人腰精小铃铛,http://mmitv.top/pltv/yy.php?id=1352259941
新主播，求照顾,http://mmitv.top/pltv/yy.php?id=1354795458
性感美腿芸儿,http://mmitv.top/pltv/yy.php?id=1354509617
来啦来啦,http://mmitv.top/pltv/yy.php?id=25936729
【六合】然然正在直播,http://mmitv.top/pltv/yy.php?id=1453005066
好身材大长腿燕燕求守护,http://mmitv.top/pltv/yy.php?id=1345749868
魅力女人也该来的总会来的,http://mmitv.top/pltv/yy.php?id=1344832266
萌系公主伍月,http://mmitv.top/pltv/yy.php?id=1463336468
火辣俏皮古灵精怪岁宝,http://mmitv.top/pltv/yy.php?id=1354789284
你知道我在等你吗,http://mmitv.top/pltv/yy.php?id=1354488560
锁爱正在直播,http://mmitv.top/pltv/yy.php?id=1355276738
舞蹈达人主播,http://mmitv.top/pltv/yy.php?id=1353591158
缘分让我们相遇,http://mmitv.top/pltv/yy.php?id=1345854556
进来有惊喜,http://mmitv.top/pltv/yy.php?id=1354774413
正在直播,http://mmitv.top/pltv/yy.php?id=1355156567
你的附近人,http://mmitv.top/pltv/yy.php?id=1339765170
太难了,http://mmitv.top/pltv/yy.php?id=1355188076
凉白开正在直播,http://mmitv.top/pltv/yy.php?id=1355277406
唱跳俱佳于薄荷,http://mmitv.top/pltv/yy.php?id=1354194945
新主播，求关注！,http://mmitv.top/pltv/yy.php?id=1353408566
江苏泰兴一枝花,http://mmitv.top/pltv/yy.php?id=1350266408
野蛮温柔小女人,http://mmitv.top/pltv/yy.php?id=1354926714
宠我有惊喜呀,http://mmitv.top/pltv/yy.php?id=1353905799
想被护以周全,http://mmitv.top/pltv/yy.php?id=1351825646
热舞女王偲偲在线摄魂,http://mmitv.top/pltv/yy.php?id=1382690533
H正在直播,http://mmitv.top/pltv/yy.php?id=1461725670
晓雨,http://mmitv.top/pltv/yy.php?id=28969500
甜美可爱尐甜甜,http://mmitv.top/pltv/yy.php?id=1352247549
颖宝儿正在直播,http://mmitv.top/pltv/yy.php?id=1354555473
你的心上人,http://mmitv.top/pltv/yy.php?id=1355378487
乐多正在直播,http://mmitv.top/pltv/yy.php?id=1355268307
孙二娘,http://mmitv.top/pltv/yy.php?id=76794228
清纯舞蹈女神,http://mmitv.top/pltv/yy.php?id=35405771
我胡汉媛回来啦~,http://mmitv.top/pltv/yy.php?id=25588446
新主播，求关注,http://mmitv.top/pltv/yy.php?id=1355365396
吉林XL甜甜臭弟弟主动点,http://mmitv.top/pltv/yy.php?id=1382647244
魅惑御姐梦瑶,http://mmitv.top/pltv/yy.php?id=1354322736
吉林XL幼恩超哇塞，快进,http://mmitv.top/pltv/yy.php?id=1382705766
撩人楚瑶等你,http://mmitv.top/pltv/yy.php?id=1345139177
吉林XL冉冉下一个没我好,http://mmitv.top/pltv/yy.php?id=1382705623
小祸水正在直播,http://mmitv.top/pltv/yy.php?id=1457665766
小坏蛋好美一女的,http://mmitv.top/pltv/yy.php?id=30548833
迷人仙女萌雨,http://mmitv.top/pltv/yy.php?id=1350279078
温婉女神露娜,http://mmitv.top/pltv/yy.php?id=1349352210
小媳妇儿回来了,http://mmitv.top/pltv/yy.php?id=1351698424
甜酷辣妹暖心子,http://mmitv.top/pltv/yy.php?id=1354997439
妩媚女神冉冉,http://mmitv.top/pltv/yy.php?id=1382701787

【上海】,#genre#
七彩戏剧,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海外语,http://112.25.48.70/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8
上海新闻,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/d1.m3u8
上海魔都眼,http://bililive.kksmg.com/hls/sdi80/playlist.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
东方卫视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/hddfws/2300000/mnf.m3u8
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://111.40.196.9/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方财经,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/mnf.m3u8
全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hhxdhd/4000000/mnf.m3u8
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8?shanghai
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
幸福彩,http://140.207.241.3:8080/live/program/live/xfchd/4000000/d1.m3u8
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
新视觉体育,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/4000000/mnf.m3u8
极速汽车,http://140.207.241.3:8080/live/program/live/jsqchd/4000000/d1.m3u8
极速汽车,http://140.207.241.3:8080/live/program/live/jsqchd/4000000/mnf.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
法治天地,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
游戏风云,http://111.20.41.242/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/1.m3u8
游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://140.207.241.3:8080/live/program/live/dsjchd/4000000/d1.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://39.134.19.251:6610/yinhe/2/ch00000090990000002108/index.m3u8virtualDomain=yinhe.live_hls.zte.com
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
金色学堂,http://140.207.241.3:8080/live/program/live/jingsepd/1300000/d1.m3u8
金色学堂,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8
魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://140.207.241.3:8080/live/program/live/mlyyhd/4000000/d1.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8



